idx,void_id,void_ra_deg,void_dec_deg,void_z,r_eff_mpc,theta_void_deg,n_center,n_edge,n_total_RM,center_abs_RM_mean,edge_abs_RM_mean,center_abs_RM_median,edge_abs_RM_median,center_RM_mad,edge_RM_mad,LRI_abs,LRI_mad,PVGU_VOID_RM_index,agn_count_0.5R,agn_z_median_0.5R,agn_count_1.0R,agn_z_median_1.0R,agn_count_1.5R,agn_z_median_1.5R,agn_count_2.0R,agn_z_median_2.0R,agn_count_3.0R,agn_z_median_3.0R,agn_inner_count_0.5_1.0R,agn_shell_count_0.5_1.0R,agn_inner_density_0.5_1.0R,agn_shell_density_0.5_1.0R,agn_shell_contrast_0.5_1.0R,agn_inner_count_1.0_1.5R,agn_shell_count_1.0_1.5R,agn_inner_density_1.0_1.5R,agn_shell_density_1.0_1.5R,agn_shell_contrast_1.0_1.5R,agn_inner_count_1.0_2.0R,agn_shell_count_1.0_2.0R,agn_inner_density_1.0_2.0R,agn_shell_density_1.0_2.0R,agn_shell_contrast_1.0_2.0R,agn_inner_count_1.5_3.0R,agn_shell_count_1.5_3.0R,agn_inner_density_1.5_3.0R,agn_shell_density_1.5_3.0R,agn_shell_contrast_1.5_3.0R,agn_large_count_2.0R,agn_large_density_2.0R,agn_large_count_3.0R,agn_large_density_3.0R,agn_large_count_5.0R,agn_large_density_5.0R,agn_large_count_8.0R,agn_large_density_8.0R,agn_weight_near_0.5R,agn_weight_far_0.5R,agn_weight_zmatch005_0.5R,agn_weight_zmatch010_0.5R,agn_weight_near_1.0R,agn_weight_far_1.0R,agn_weight_zmatch005_1.0R,agn_weight_zmatch010_1.0R,agn_weight_near_1.5R,agn_weight_far_1.5R,agn_weight_zmatch005_1.5R,agn_weight_zmatch010_1.5R,agn_weight_near_2.0R,agn_weight_far_2.0R,agn_weight_zmatch005_2.0R,agn_weight_zmatch010_2.0R,agn_weight_near_3.0R,agn_weight_far_3.0R,agn_weight_zmatch005_3.0R,agn_weight_zmatch010_3.0R,void_nn1_angle_deg,void_nn5_mean_angle_deg,void_nn10_mean_angle_deg,void_isolation_index,void_network_count_3R_dz0.02,void_network_weight_3R_dz0.02,void_network_count_3R_dz0.05,void_network_weight_3R_dz0.05,void_network_count_3R_dz0.1,void_network_weight_3R_dz0.1
489,21108,180.162,61.338,0.465,54.259,1.5620599440258938,3,11,14,22.96666666666667,30.086363636363636,25.3,30.4,19.71858,22.238999999999997,0.13419962873054148,0.0600706713780904,0.10825449365718359,127,1.525,493,1.743,1269,1.5835,2518,1.568,7437,1.612,127,366,66.27022540801988,63.66116141557816,-0.020080321285140396,493,776,64.31342741368859,80.98534632539122,0.11474232357694296,493,2025,64.31342741368859,88.0559097449083,0.15582191780821814,1269,6168,73.57560458685671,119.20523485467092,0.23669172932330704,2518,82.12028916210338,7437,107.79782728771737,21756,113.52559243912447,48905,99.68458949247085,57.09191513017973,200.21399999999997,2.503628940245437,5.71205696735543,213.43690363321127,827.481,10.52968051042781,22.301185218492016,552.5750251156314,2029.826,25.29201404495254,56.738500925952465,1095.6838756928878,4000.384,50.814347154737675,111.00305559393792,3166.653963229205,12037.476000000002,170.23779310613298,338.9800622347196,0.7811134060828664,3.2819647621178953,5.043034625821569,2.101049178469549,3,0.0007233171194568971,3,0.08561821703818538,3,0.4778665507312331
492,14972,138.876,9.14,0.573,91.767,2.143930860113612,8,17,25,15.762500000000001,26.811764705882354,13.999999999999998,27.299999999999997,11.490150000000002,16.605120000000003,0.25952919638693017,0.18205804749339724,0.23241429427419363,219,1.88,744,1.9,1642,1.903,2929,1.896,7059,1.709,219,525,60.66422897511571,48.475982057740865,-0.1116751269035523,744,898,51.52304378708458,49.750207871830064,-0.017505470459518377,744,2185,51.52304378708458,50.43810514103038,-0.010640706361783957,1642,5417,50.53813494527652,55.5755332924407,0.047471720003866916,2929,50.70933980254393,7059,54.31618370564966,22291,61.747320917091535,51584,55.81663076934163,88.71137462706406,379.994,5.814937099954509,11.933975656752207,308.8212330943074,1317.12,21.39037904075485,40.691949099549745,686.0187968033251,2897.227,44.613903678564824,88.29301550456468,1235.9354144696645,5104.891,82.60482877957749,165.76349998951332,3066.8185609956804,11658.509999999998,221.91233062997014,446.4338374727971,1.7913015959860805,3.8192296769721565,4.494747796127949,1.7814145726546353,12,0.13200932552556693,12,1.0673994945283014,12,2.7857685945817674
497,18751,255.41,42.768,0.522,48.215,1.236489781046686,4,9,13,23.375,10.57777777777778,22.2,9.5,3.6323699999999985,15.122519999999998,-0.3769123783031877,0.612648221343841,-0.030566168426727686,132,1.5375,525,1.627,1214,1.613,2179,1.571,4606,1.5655000000000001,132,393,109.92664841867898,109.09387077914354,-0.0038022813688212273,525,689,109.3020651890274,114.75675872798452,0.024344917301616427,525,1654,109.3020651890274,114.78451798263576,0.024465778878909775,1214,3392,112.33245048844802,104.62154641867536,-0.03554165481944822,2179,113.41390478423367,4606,106.54927243611853,11202,93.28775118076075,27602,89.79034533772423,56.14888511515321,203.499,2.2038908279681824,5.4533757160491,213.01430602978297,866.587,8.160041394718053,18.645640065200496,494.7042632804354,1996.547,21.211214463222447,44.541060412105935,899.6377521816487,3538.104,40.31558415526152,82.06809389997215,1918.652782614506,7378.173000000001,86.29943241240304,181.78950007885743,2.715841616609831,4.593003588298911,5.679127135591812,3.714550381813288,2,0.001638816832467086,2,0.09601591546864988,2,0.4175448546762659
501,18371,181.486,16.577,0.511,45.207,1.184305240067996,3,3,6,11.783333333333333,14.183333333333332,7.000000000000001,12.5,17.12403,12.527969999999998,0.09242618741976533,-0.1549999999999949,0.005827021822849256,50,1.611,172,1.6564999999999999,418,1.877,750,1.9555,1727,1.9165,50,122,45.389230624923705,36.916574241604614,-0.10294117647058698,172,246,39.03473833743439,44.663002934924926,0.06724511930585599,172,578,39.03473833743439,43.72495883534317,0.05667276051188231,418,1309,42.161552002706905,44.01074288001862,0.02145922746781099,750,42.552403710865974,1727,43.54844516069069,4986,45.262140779173926,13560,48.08421619327855,22.32877832910926,81.359,0.8578842182117562,2.0621317511678225,76.14393632788585,279.37299999999993,5.620321497935674,11.200933865299866,179.5678263143274,712.8040000000001,13.2849347522338,24.346077923636123,321.09328761001393,1302.6799999999998,23.55845960097804,42.131971521409326,751.8504269309373,2960.337,62.23503247299954,109.79074475319422,1.6722386804453435,3.4013072343318997,4.743980463397773,2.871985295052603,2,0.0821169914136763,2,0.38380229267595367,2,0.732716441417672
502,11892,128.453,5.776,0.519,56.254,1.4509916539395191,3,9,12,22.566666666666666,28.044444444444444,20.6,15.200000000000003,20.90466,23.276820000000004,0.10823271130625471,0.05369127516778411,0.08914320865779,83,1.7,369,1.692,863,1.701,1511,1.6404999999999998,3344,1.6480000000000001,83,286,50.1947600196056,57.653419138984745,0.06915887850467223,369,494,55.78875435913996,59.74990710767512,0.03428421879089233,369,1142,55.78875435913996,57.55262644818232,0.015562472209870918,863,2481,57.989394774992824,55.57037019573472,-0.02130177514792885,1511,57.11165842592173,3344,56.17512634054925,8695,52.58354679162297,18418,43.509369824976275,35.26840419037042,144.28799999999998,1.305519199214585,3.342319628530144,158.72484348404615,626.8710000000001,11.34894072858792,21.795036304428343,367.6291084014334,1442.8890000000001,26.714180851780007,50.86091485893351,654.418498668168,2484.46,53.18413784005728,98.06653967142154,1459.1003512261548,5421.799,119.7191406309221,223.71138615445068,2.7631015058422737,6.410366906173669,8.45461860596768,4.417921280777023,1,2.376218973847943e-06,1,0.005628006414404065,1,0.07502004008532698
503,12841,258.721,32.779,0.594,72.932,1.6436545326505398,4,11,15,8.75,24.627272727272725,6.75,22.500000000000004,10.00755,16.160339999999998,0.475691134413713,0.23512747875353202,0.39149385493264965,230,1.715,866,1.577,1872,1.5594999999999999,3291,1.583,6584,1.6,230,636,108.39690226118168,99.91366643204573,-0.040723981900452254,866,1006,102.03447538932971,94.8237249345642,-0.03662915968398328,866,2425,102.03447538932971,95.240031878031,-0.0344415687835953,1872,4712,98.02850291445999,82.24898606355688,-0.08752904725019317,3291,96.93864275585568,6584,86.19386527628266,14966,70.53339301047153,30996,57.063016006922346,93.94096378328554,386.96,2.2537615332643766,5.49776914634617,371.33807841393616,1362.33,16.78096709619562,36.12259924685337,805.6227826138828,2931.8949999999995,41.92004540483542,88.23347705221406,1406.5699105669837,5199.433999999999,78.85928271363798,158.12317878865727,2785.8064963439997,10529.471,165.17230170109318,323.69903892411094,1.0048741773038148,2.42390576898965,3.9363341041273947,1.4747051286254238,8,0.46493282346438636,8,1.219894215711824,8,2.2418826944990746
505,21053,180.94,60.654,0.648,74.638,1.5419271342799694,3,8,11,25.433333333333337,33.38125,25.3,36.5,19.71858,21.275309999999994,0.13513513513513278,0.037974683544302744,0.10112897707834227,106,1.621,577,1.5455,1477,1.549,2753,1.5885,8127,1.622,106,471,56.76599854965247,84.07794124807016,0.19391634980988448,577,900,77.24995557346574,96.39509187676838,0.11025443330763253,577,2176,77.24995557346574,97.10912959437404,0.1138981315587401,1477,6650,87.88614240863387,131.89863394660694,0.20025268477574143,2753,92.14433608914696,8127,120.89551106211366,22547,120.74556314141645,49813,104.204182110622,47.423735782511756,172.45700000000002,3.787348167846623,7.848566743502385,252.8570112993217,920.63,14.538063328600554,31.0909418134803,638.7655551477947,2331.678,36.31219906755332,77.99106528636398,1183.5268315201406,4389.981,65.06221839764407,139.79239290158142,3434.0819168438866,13226.55,187.53018761523555,395.717857534061,0.4655131424621496,3.2357686054167907,5.000036194599202,2.0985223837608205,3,0.0001078132507659402,3,0.030735962139374094,3,0.24407338492763114
509,13763,130.036,58.136,0.55,59.551,1.449456654963282,8,11,19,18.349999999999998,16.3,19.6,17.0,14.30709,19.42206,-0.05916305916305737,0.15164835164834709,0.014620934620934181,176,1.4855,628,1.475,1429,1.49,2478,1.523,5159,1.5415,176,452,106.6626381772657,91.30968268205322,-0.07755102040816285,628,801,95.14792155585634,97.08724224998839,0.010088272383354021,628,1850,95.14792155585634,93.43081469126021,-0.009105516871987093,1429,3730,96.22532194148526,83.72298829991604,-0.06947736060870606,2478,93.86009140740924,5159,86.84857171030835,12760,77.33041267851765,29628,70.13939639373287,74.32226951541537,269.63,4.124659877019447,8.69570832721093,270.9445173572981,955.067,13.699752638027304,29.76783110033716,618.0351950929851,2177.777,36.59196446983407,73.19003170412299,1071.367926546577,3815.758,63.1499386663067,127.25530518726075,2229.972277166601,8028.144,128.3341894558434,256.18875919879025,0.2844310910968366,2.1724286392838517,3.4584119684501986,1.4987882747948647,8,0.7892147479097892,8,1.8049131246346652,8,2.9098207173643766
512,12867,255.314,30.8,0.613,62.437,1.3635165592300473,3,10,13,11.433333333333332,13.040000000000001,12.799999999999999,12.75,1.927380000000001,20.0151,0.0656496867338574,0.8243243243242868,0.33118580989050767,156,1.6005,583,1.6025,1254,1.576,2146,1.561,5108,1.607,156,427,106.83508104141747,97.47559744590868,-0.04581005586592155,583,671,99.81546834478587,91.90556330614251,-0.041257367387032916,583,1563,99.81546834478587,89.20044426695273,-0.05615942028985475,1254,3854,95.42107665665068,97.75460644198078,0.012079831932773013,2146,91.85420028641101,5108,97.17122399564826,13000,89.02923420118121,26418,70.67230496174295,64.56164282990665,249.751,5.784959754816541,10.427803817589414,244.30488091315937,941.975,19.298968298180444,37.3576818510419,533.5931871748097,1989.597,41.470812019508124,77.59637984374463,917.2956161653157,3391.9249999999997,60.82716604426651,119.31443110381423,2158.512955336784,8211.776,118.70243444515341,244.0127664932209,0.34254750848362214,1.768400803907166,3.7721940568569545,1.2969412009960863,5,0.41694857202009744,5,1.0246021214435963,5,1.7317118242143312
520,13028,240.773,29.796,0.574,59.756,1.3936332185123856,7,3,10,15.385714285714284,28.366666666666664,16.4,21.8,4.892580000000001,8.154300000000005,0.2966913365258966,0.24999999999998104,0.28034936874182614,122,1.9475,481,1.781,1019,1.726,1829,1.65,4006,1.623,122,359,79.97844760085518,78.44880516040166,-0.009655172413793043,481,538,78.83121577051504,70.5383685397706,-0.05551898178626276,481,1348,78.83121577051504,73.6413574904049,-0.03403797921891777,1019,2987,74.22407842010146,72.52447570848645,-0.011581733951025727,1829,74.93882206043244,4006,72.9493763863902,11910,78.0773205677201,32001,81.9476915239167,48.447195883408206,217.62199999999999,2.6670046135071273,5.070081706541598,200.65282116568864,816.3430000000001,8.21262802016693,18.41664779210733,433.0325734714573,1693.74,17.57884545611503,40.62918010569391,785.1130690336158,2989.5950000000003,37.79745891585664,82.38994487076239,1715.3508281664317,6524.867,99.78209057101324,198.1560148592494,3.6839899791687154,4.817104310919552,6.593531526787802,3.4565079584268563,2,0.5220482748113444,2,0.776793285489222,2,0.9538694349434077
530,3421,226.2,29.496,0.533,48.149,1.2093135697144537,4,13,17,21.699999999999996,19.215384615384615,21.45,20.8,4.225410000000002,12.157319999999999,-0.06072570031960738,0.48416289592757206,0.12998530836690542,54,1.474,242,1.655,624,1.747,1170,1.7225000000000001,2640,1.7240000000000002,54,188,47.01387261028359,54.559308955143926,0.07428571428571361,242,382,52.672949868928846,66.51592347084566,0.11614317019722313,242,928,52.672949868928846,67.3285089233691,0.12212817412333633,624,2016,60.363490758882634,65.00683620187361,0.037037037037036785,1170,63.664619159759035,2640,63.84599984112587,7150,62.24984984509773,22779,77.46882264103371,26.063500223333996,80.207,1.7097255434335192,3.1636178848198084,110.85188402238956,382.86400000000003,8.397127546126436,16.469532196927883,267.1656198002868,1058.683,19.777179630196187,36.12202445263884,497.4964776028261,1993.2559999999999,33.844068018818966,63.1570649009814,1137.8672681820733,4432.5560000000005,69.29705152324898,139.5895513031403,1.599836700672811,6.6698022041102565,7.969999019394511,5.51536207906741,1,0.02732372244729263,1,0.23692775868212199,1,0.4867522559599719
536,21141,167.675,63.669,0.48,77.157,2.1518547799313144,8,22,30,9.837499999999999,14.70454545454545,9.4,15.35,11.045369999999998,16.012079999999997,0.19831458072879676,0.18356164383560966,0.19315105281618128,254,1.696,977,1.679,2107,1.65,3900,1.612,9056,1.593,254,723,69.84220094462013,66.26760010887186,-0.026262626262626043,977,1130,67.16125031780892,62.14306068300846,-0.03880914407230168,977,2923,67.16125031780892,66.97793745443722,-0.001366586949094554,2107,6949,64.37336718736422,70.76894930944376,0.04732479276563641,3900,67.02376567028014,9056,69.17005377892387,28676,78.85019505070579,73374,78.81092599825537,110.49899440278242,413.772,7.260663111891986,14.859118100347015,423.4376953036999,1572.194,29.232283114299157,56.96066089245832,915.4701748381974,3365.2290000000003,74.00542818093535,136.98877442672162,1690.565400914078,6213.4400000000005,131.08064412955582,245.41493334284905,3913.241395579213,14376.530999999999,259.0858594107505,498.7050984029481,1.7121729060630342,3.239016762185969,5.453234436791628,1.505220887762626,6,0.4843820857426592,6,1.1182903325103737,6,2.1848486728698875
542,14740,196.283,8.525,0.648,78.61,1.6239836547837347,4,10,14,25.775,28.790000000000003,21.5,29.45,1.6308599999999993,5.337359999999999,0.05525520021992026,0.531914893616945,0.2220860929088789,77,1.856,369,1.847,837,1.824,1486,1.823,3358,1.8965,77,292,37.17384948787238,46.99032056475642,0.11663479923518019,369,468,44.53620279553542,45.18795210473838,0.007263922518159783,369,1117,44.53620279553542,44.9385171839323,0.004496402877697726,837,2521,44.898285745092615,45.07709213993568,0.0019872813990461243,1486,44.83793858683308,3358,45.03239054122491,10076,48.64463732984442,29415,55.47223938138018,36.328603071655564,123.96900000000002,1.5469029755278032,3.9089402480517292,167.8963795428309,592.156,11.750891807737863,23.465465747699028,370.8417718185729,1391.116,22.27467482178693,45.33184181612963,654.230854730083,2488.081,43.8548545001234,86.16254514641658,1447.827652792916,5724.888000000001,88.98227110738733,177.21294049120291,0.6558550867169606,2.527132813070753,4.986808331728736,1.556131926343639,5,0.014553077089766617,5,0.2235349722366522,5,0.7044466823080717
543,17058,200.611,17.196,0.514,60.329,1.5712376278431686,4,10,14,10.825000000000001,14.209999999999999,9.35,12.975000000000001,2.223899999999999,17.420549999999995,0.13521070501297636,0.773584905660338,0.3586416752395529,78,1.531,381,1.6564999999999999,1035,1.668,1961,1.762,4104,1.794,78,303,40.227308799036756,52.089207547470664,0.12849162011173038,381,654,49.12373286036219,67.45810244761546,0.15726609157265942,381,1580,49.12373286036219,67.90507254538255,0.16048475945648044,1035,3069,59.30949374216956,58.62184743791252,-0.0058309037900873975,1961,63.20973762412746,4104,58.79375901397678,10060,51.88291365619355,29529,59.48879214376784,34.54117893635252,122.02799999999999,1.5628463817297809,4.414223091531006,165.46871716611798,625.463,7.075001346794288,17.743511942022273,444.99626720700655,1729.6349999999998,18.4177472133538,42.84329680141818,826.1881905513487,3336.301,46.98355744812494,92.39421201123447,1731.9912000121656,7019.4529999999995,96.05958174780353,186.68854853301985,1.7928869952464295,2.553804546828837,4.029966295050601,1.6253458430299994,6,0.10612163898486901,6,0.503381184720098,6,1.2682721549814173
562,19865,175.592,27.445,0.581,66.002,1.5207570091135407,5,18,23,10.620000000000001,12.088888888888889,11.100000000000001,11.65,13.491660000000001,5.33736,0.06468343282121249,-0.43307086614170937,-0.10953057181581013,111,1.496,397,1.5935000000000001,971,1.637,1866,1.673,4498,1.668,111,286,61.110163242775066,52.48500506736837,-0.07592891760904623,397,574,54.64129461122005,63.20222288532053,0.07264657790235875,397,1469,54.64129461122005,67.39551787059801,0.10451127819548778,971,3527,59.39736587460921,71.91709901810734,0.09534161490683156,1866,64.20696205575354,4498,68.78716573223281,13448,74.03688966566118,36550,78.60277542664093,49.714150251950244,168.77400000000003,5.143069336157284,9.395721426198717,176.12227349122404,629.853,11.630372561582838,24.576655781931564,424.8473225217424,1565.6909999999998,32.78493130603083,62.135268821775604,799.919243370166,3061.769,57.02827106713914,109.56614638692022,1926.3794361164905,7415.964,125.57737605139319,245.92123799754884,1.7722578132230657,2.24428158384241,3.015882021959211,1.4757660628170575,9,0.3635448585241837,9,1.332736472124847,9,2.7653084056963113
569,2567,134.088,1.446,0.535,46.205,1.156149660407882,3,4,7,15.266666666666667,20.975,14.4,18.85,1.186080000000001,11.71254,0.15750747298229045,0.8160919540229252,0.38801204134651257,153,1.363,474,1.325,1035,1.319,1762,1.285,3789,1.267,153,321,145.73821216571358,101.92149478255784,-0.1769230769230763,474,561,112.87567412834679,106.8746889215233,-0.027308192457737135,474,1288,112.87567412834679,102.23900722736333,-0.049446494464944445,1035,2754,109.5417934578893,97.15880811047573,-0.05990783410138217,1762,104.8981739526092,3789,100.25455444732911,8374,79.76547638403171,15220,56.63132121022673,72.09649352413629,206.194,7.510697899066002,14.581209328457826,226.85551205287737,641.703,20.638373461422262,42.07055405419789,485.0213253715554,1426.149,47.69195364834611,92.92299662540916,824.0978866939613,2418.127,72.66714976676408,145.02977725697306,1777.755801881341,5164.4220000000005,159.0598845573648,317.5911044749139,4.017352237851367,5.913096722490758,7.627236773500407,5.1144734327903025,0,0.0,0,0.0,0,0.0
573,21582,179.074,48.823,0.454,38.761,1.1429256606419491,5,7,12,31.830000000000002,29.507142857142856,28.85,25.650000000000002,4.892579999999995,17.49467999999999,-0.03787031861375013,0.5629139072847432,0.17240416045072252,134,1.6505,507,1.508,1167,1.5465,2134,1.58,5095,1.591,134,373,130.610758043537,121.18858893094352,-0.03741935483870959,507,660,123.5441312090919,128.6613437443797,0.020289855072463593,507,1627,123.5441312090919,132.15404436370315,0.03367217280813194,1167,3928,126.38702706202956,141.80184013129167,0.05747745322385227,2134,130.00156607505036,5095,137.94813686397615,15051,146.70317308308026,38057,144.9001171543519,55.206869760705345,210.286,2.590871679933979,4.538897705914175,214.84702256721005,768.5000000000001,12.221424826828077,23.259245812425288,495.6231116656296,1814.0790000000002,27.277416529746176,50.27354989914583,904.8461751233849,3360.027,45.592710348657405,89.25115472658663,2151.9732303858345,8070.594,94.32813630102585,189.7614820554564,1.536056079527956,2.597418995574351,4.066933718972438,2.2726053714755,5,0.780586972565155,5,1.6676420833275294,5,2.6452719913988663
574,4604,214.315,-0.243,0.487,59.519,1.636083738336538,4,7,11,12.55,9.4,13.4,5.0,16.60512,13.56579,-0.14350797266514154,-0.1007371007370974,-0.1285381674903261,400,1.666,1699,1.6680000000000001,3456,1.6425,5270,1.6515,8775,1.63,400,1299,190.26506502725687,205.96193289200556,0.03961584633853533,1699,1757,202.0377159258184,167.14785962644515,-0.0945049281711007,1699,3571,202.0377159258184,141.5492806692363,-0.1760498384863862,3456,5319,182.6544624261666,93.70554452592401,-0.3218588640275375,5270,156.67138948338183,8775,115.94277400098466,17769,84.52049851173318,29117,54.1010536952992,174.5675701162176,644.087,7.5288310352142265,16.727311166906397,740.2583788127534,2724.1989999999996,29.784134238895074,69.4201347982924,1505.194042702345,5501.074,70.69159528567288,153.90966003342098,2283.8208576147,8445.892,111.74277273677606,235.97800534391644,3838.693416303155,13914.954000000002,196.50364272198806,408.6111089797695,1.2590310787617291,3.54084996030915,5.779202022508534,2.164222941245714,4,0.36099217679509366,4,0.9158723965112989,4,1.6119491788467923
579,7249,125.594,35.303,0.656,67.305,1.3734800405060426,3,8,11,5.833333333333333,16.6375,3.0999999999999996,13.25,3.7064999999999997,18.23598,0.4808084554051335,0.6621621621621321,0.544282252770083,200,1.576,857,1.592,1796,1.5845,3265,1.597,7127,1.616,200,657,134.98807654114609,147.81194381255497,0.04534606205250583,857,939,144.60597699470276,126.75380387213626,-0.06578783733366443,857,2408,144.60597699470276,135.43803679628326,-0.03273749748945558,1796,5331,134.68810303772136,133.2632288964537,-0.00531766022949899,3265,137.73002184588813,7127,133.61944743177062,18317,123.62882990020866,45208,119.1902532084401,83.08589410803832,326.456,7.762861280810755,12.765516260664427,354.09748362527495,1415.507,19.326049430754978,39.53164475298805,750.7355115995936,2914.526,36.519041745740324,81.5557276064607,1367.1377019314568,5271.473,69.70883857849114,154.91246349680273,2968.781914235005,11624.328000000001,152.29479114844122,329.56143766820827,3.174948038817757,6.037936427261309,7.300755737647866,4.396086036337525,1,5.5451599432176945e-05,1,0.019841094744370288,1,0.140858420921045
587,3478,32.189,-6.105,0.571,73.126,1.714409534295325,3,11,14,31.01666666666667,13.795454545454549,37.95,10.45,11.26776,16.60512,-0.38429807952392964,0.19148936170212075,-0.182772475094812,290,1.3645,1197,1.3995,2602,1.3775,4369,1.4,8721,1.434,290,907,125.62583748324833,130.9685455141451,0.020821609454136067,1197,1405,129.6328685064209,121.72710459583716,-0.03145196036191284,1197,3172,129.6328685064209,114.50722887840911,-0.06195475380748158,2602,6119,125.2407774449855,98.17426558876072,-0.12114901256732448,4369,118.28863878541206,8721,104.94089355281692,21372,92.58191029972355,44639,75.53625753521986,129.01835681653728,399.727,11.334966578873333,23.8060248474062,529.3258286950984,1698.22,48.080139399086235,95.66315208017282,1166.4517926639292,3736.517,105.03695453599803,205.46101130944186,1947.1296556348132,6374.889,162.57893917280063,321.2981639247928,3870.9983672603403,12952.806999999999,288.9135620877832,575.9392753070154,1.8804871473962532,4.133341462824407,6.124513193957121,2.4109417149974766,4,0.2475507583663451,4,0.8517957575028665,4,1.567627096920457
588,7225,347.344,21.352,0.598,132.644,2.9693766518196525,6,44,50,30.000000000000004,18.78181818181818,23.25,16.65,39.214769999999994,13.936439999999997,-0.22996645546030098,-0.4755927475592658,-0.31593565769493864,618,1.621,2554,1.631,5879,1.612,9712,1.616,20693,1.624,618,1936,89.24173704454425,93.1887825880462,0.021635883905012997,2554,3325,92.20202120217071,96.02872999129761,0.02032988108937465,2554,7158,92.20202120217071,86.1370487816677,-0.034008097165991735,5879,14814,94.32797052946344,79.2297190805393,-0.08699269668114949,9712,87.65329188679345,20693,83.00428194277033,51252,74.00999202276668,113339,63.932097206788534,255.9450546748056,995.6309999999999,12.167558191431963,30.15909623697688,1052.745953592181,4136.493,65.76646175351075,131.26808716936637,2421.463321635615,9492.767,139.3892500759843,287.53298776766354,3989.7935846925893,15770.493999999999,223.9555736802037,462.9236890777896,8502.736367067126,33865.002,483.13297961075966,991.1468612624179,0.23202048666236488,3.418029679824703,5.464786168153951,1.1510933372931864,12,0.10314690998651378,12,0.7082094374988981,12,2.0138293849304576
592,4240,334.702,12.75,0.64,110.053,2.301975913680362,12,21,33,31.05,18.076190476190476,24.55,15.699999999999996,19.49619,22.090739999999997,-0.26409150390151165,0.06238859180035496,-0.14982347040585833,152,1.906,565,2.1,1142,2.193,1960,2.1805000000000003,5264,1.839,152,413,36.521798520219036,33.07785699309312,-0.04948216340621329,565,577,33.938842374874596,27.727733876534725,-0.10072082602766232,565,1395,33.938842374874596,27.931967618259623,-0.09708737864077514,1142,4122,30.488226542463558,36.68198184706211,0.09220985691573794,1960,29.43368630741337,5264,35.13354302091247,21364,51.33234892012892,66202,62.135487912097574,65.0711327781011,262.152,4.250970846191376,8.599908544237943,237.22130819750686,998.787,14.429450776196568,32.23057954075275,463.4579121283103,2086.9339999999997,32.04546195968214,67.23091674265369,802.6801465426117,3548.2200000000003,56.71598439843539,117.93911673529439,2160.0679175880477,9140.662,167.28628674830264,334.39549781100504,1.4789414024014285,2.917058773869166,4.976419188832233,1.2671977827970198,8,0.0004334078123249534,8,0.08810778455002943,8,0.6839321840318928
595,6977,1.322,12.599,0.505,58.704,1.5561633388248286,4,12,16,16.5,25.683333333333337,18.8,28.35,2.2980299999999985,16.530989999999996,0.2177005136309708,0.7559055118109836,0.40607226299397525,112,1.993,449,1.833,1098,1.78,1977,1.7415,4142,1.7345000000000002,112,337,58.88677656974447,59.062034833344896,0.0014858841010400752,449,649,59.01822026744479,68.24556784600739,0.0725056806444941,449,1528,59.01822026744479,66.94865669536424,0.06295652173912987,1098,3044,64.14452447775736,59.27623937774541,-0.039444619753865276,1977,64.96604758838438,4142,60.4933106527484,12807,67.33597745792119,38633,79.34475583213371,44.938771030589265,199.36700000000002,3.1743080988822103,5.149272306574963,180.21997798131508,795.1320000000001,12.520612483017896,21.448366092199343,443.20835613022825,1938.3180000000002,27.912232211401935,47.74599094546439,811.5642957355659,3406.983,45.92346792387628,85.43005353233417,1696.76963751728,7107.996,103.80070420080921,189.98966603732032,2.4600259994521143,3.5724484003521253,4.754336299856943,2.2956770097460613,4,0.3021253987951404,4,1.2433694547378273,4,2.1494350808175318
596,2119,31.066,3.695,0.532,57.932,1.4577590729533612,6,9,15,24.833333333333332,18.244444444444444,20.55,11.8,21.349439999999998,14.0847,-0.15295331441836116,-0.2050209205020862,-0.17117697654766492,152,1.5865,680,1.578,1580,1.615,2926,1.6,6844,1.6025,152,528,91.07143932253504,105.45114026819847,0.07317073170731671,680,900,101.85621503178261,107.84775709247569,0.028571428571428355,680,2246,101.85621503178261,112.14169556930575,0.04806346243583737,1580,5264,105.18484950994544,116.81287928699426,0.05237904838064752,2926,109.57032543492497,6844,113.90587184273204,18150,108.74648840157968,44504,104.15921401136153,60.57622124509579,261.48,2.1869587028362516,4.768542509713803,276.165716688492,1121.299,14.794014524652656,27.23615399918242,633.6913437153743,2641.0209999999997,32.99164929295481,58.823292176346285,1188.0705687819395,4833.76,55.39208690312297,107.40250064906445,2806.556301781809,11268.925,141.17188898573227,274.6178807978334,1.5791528418549767,4.277662460417094,6.516341581985296,2.934409766181587,3,0.11166543360428369,3,0.4901160432987871,3,1.0157791488586034
