void_id,r_norm,abs_RM_res,RM_res
6729,1.0525666246505856,29.8,29.8
6729,0.4480654801720541,41.8,41.8
6729,0.4037352193624915,17.900000000000002,17.900000000000002
6729,0.9345904965018997,11.8,11.8
6729,0.9365649162087507,13.900000000000002,13.900000000000002
6729,0.4594938396591923,10.599999999999998,10.599999999999998
6729,0.41074110457959995,22.900000000000002,22.900000000000002
6729,1.1316269491816684,18.2,-18.2
6729,1.2300511688294786,19.599999999999998,19.599999999999998
6729,0.9762641949811142,11.5,-11.5
6729,1.0270251425566526,14.3,14.3
6729,1.2250673788769273,60.8,60.8
6729,1.211901255446913,69.7,69.7
4395,0.9291513899547647,7.300000000000001,7.300000000000001
4395,1.1861033107450893,30.500000000000004,30.500000000000004
4395,1.1852991408120956,451.0,-451.0
4395,0.44627508255755904,7.5,-7.5
4395,0.6065630399492997,24.9,-24.9
4395,0.5634253364147656,10.7,-10.7
4395,1.1725543219216183,25.599999999999998,25.599999999999998
4395,1.1645907764915893,16.5,-16.5
4395,0.905101804617909,11.500000000000004,11.500000000000004
4395,0.6048647947468693,17.299999999999997,-17.299999999999997
4395,0.6019039058821205,11.0,-11.0
4395,0.45124086130247065,12.599999999999998,12.599999999999998
4395,1.0043298877132643,26.8,-26.8
4395,0.5487074696204779,28.3,28.3
4395,0.9152194170225004,23.7,-23.7
4395,0.4530671473291715,11.8,11.8
4395,0.7696819431049468,1.6999999999999993,1.6999999999999993
4395,0.9422848041428776,18.0,-18.0
4395,1.1628518036896827,21.099999999999998,21.099999999999998
19796,1.169413286130576,4.1,-4.1
19796,1.1705960668088484,15.100000000000001,15.100000000000001
19796,0.46370617486359866,9.100000000000001,-9.100000000000001
19796,0.9524046223113366,1.4000000000000004,-1.4000000000000004
19796,0.5090759033947575,8.899999999999999,8.899999999999999
19796,0.4166744720261152,5.699999999999999,5.699999999999999
19796,0.842575233645832,6.399999999999999,6.399999999999999
19796,0.7457755962491943,13.6,-13.6
19796,1.101694160996684,12.4,-12.4
19796,0.3937682284576182,3.8999999999999986,3.8999999999999986
19796,0.3034596636015353,9.8,-9.8
19796,0.9437558460337031,0.0,0.0
19796,1.2378672833198316,35.1,-35.1
19796,0.9237315265731457,11.8,11.8
19847,0.5247163017856066,58.6,-58.6
19847,0.3220696361579939,27.5,-27.5
19847,0.9859418948213794,7.100000000000001,7.100000000000001
19847,0.43187297376564504,70.1,-70.1
19847,0.2771256281514931,6.800000000000001,-6.800000000000001
19847,0.09886013560419452,37.2,-37.2
19847,0.843264431015214,0.10000000000000142,-0.10000000000000142
19847,1.200176347252041,33.7,-33.7
19847,1.0586452189574882,30.0,-30.0
19847,1.0683824971650608,7.5,-7.5
19847,1.1694781492459496,37.2,-37.2
19847,1.130068362343702,14.7,-14.7
19847,0.9114722055164184,5.200000000000001,-5.200000000000001
19847,0.8949096433367245,9.2,9.2
19847,0.5854925316668861,28.7,-28.7
19847,1.2466970188835718,18.999999999999996,18.999999999999996
19847,0.38067679013794625,23.2,-23.2
19861,1.2253326530723165,13.200000000000001,-13.200000000000001
19861,1.1078783713300824,19.1,-19.1
