idx,void_id,void_ra_deg,void_dec_deg,void_z,r_eff_mpc,theta_void_deg,n_center,n_edge,n_total_RM,center_abs_RM_mean,edge_abs_RM_mean,center_abs_RM_median,edge_abs_RM_median,center_RM_mad,edge_RM_mad,LRI_abs,LRI_mad,PVGU_VOID_RM_index,agn_count_0.5R,agn_z_median_0.5R,agn_count_1.0R,agn_z_median_1.0R,agn_count_1.5R,agn_z_median_1.5R,agn_count_2.0R,agn_z_median_2.0R,agn_count_3.0R,agn_z_median_3.0R,agn_inner_count_0.5_1.0R,agn_shell_count_0.5_1.0R,agn_inner_density_0.5_1.0R,agn_shell_density_0.5_1.0R,agn_shell_contrast_0.5_1.0R,agn_inner_count_1.0_1.5R,agn_shell_count_1.0_1.5R,agn_inner_density_1.0_1.5R,agn_shell_density_1.0_1.5R,agn_shell_contrast_1.0_1.5R,agn_inner_count_1.0_2.0R,agn_shell_count_1.0_2.0R,agn_inner_density_1.0_2.0R,agn_shell_density_1.0_2.0R,agn_shell_contrast_1.0_2.0R,agn_inner_count_1.5_3.0R,agn_shell_count_1.5_3.0R,agn_inner_density_1.5_3.0R,agn_shell_density_1.5_3.0R,agn_shell_contrast_1.5_3.0R,agn_large_count_2.0R,agn_large_density_2.0R,agn_large_count_3.0R,agn_large_density_3.0R,agn_large_count_5.0R,agn_large_density_5.0R,agn_large_count_8.0R,agn_large_density_8.0R,agn_weight_near_0.5R,agn_weight_far_0.5R,agn_weight_zmatch005_0.5R,agn_weight_zmatch010_0.5R,agn_weight_near_1.0R,agn_weight_far_1.0R,agn_weight_zmatch005_1.0R,agn_weight_zmatch010_1.0R,agn_weight_near_1.5R,agn_weight_far_1.5R,agn_weight_zmatch005_1.5R,agn_weight_zmatch010_1.5R,agn_weight_near_2.0R,agn_weight_far_2.0R,agn_weight_zmatch005_2.0R,agn_weight_zmatch010_2.0R,agn_weight_near_3.0R,agn_weight_far_3.0R,agn_weight_zmatch005_3.0R,agn_weight_zmatch010_3.0R,void_nn1_angle_deg,void_nn5_mean_angle_deg,void_nn10_mean_angle_deg,void_isolation_index,void_network_count_3R_dz0.02,void_network_weight_3R_dz0.02,void_network_count_3R_dz0.05,void_network_weight_3R_dz0.05,void_network_count_3R_dz0.1,void_network_weight_3R_dz0.1,PCA1,PCA2,KMEANS_CLUSTER,PVGU_Z,ISO_Z,AGN_Z,NET_Z,TOPOCLASS_SCORE,TOPOCLASS_QUINTILE
864,15678,153.707,55.128,0.397,88.565,2.986417237091348,8,37,45,13.4875,9.1,10.3,7.7,15.27078,11.41602,-0.1942446043165382,-0.144444444444439,-0.1768145483613035,833,1.5445,3391,1.5405,7822,1.553,13754,1.556,29213,1.557,833,2558,118.91979526494596,121.72742548528684,0.0116669962428317,3391,4431,121.0255179302016,126.51467294573246,0.0221748031950172,3391,10363,121.0255179302016,123.28589819234044,0.0092520451889365,7822,21391,124.0750484943854,113.10361213429636,-0.046258109102258,13754,122.72080312680572,29213,115.84647122431862,76103,108.64529626708502,170043,94.82611206781402,350.9401391964009,1315.239,12.357484894987556,27.741478863854333,1429.9575303026877,5323.444,57.64412254896207,112.37239173162271,3299.0073811041907,12347.013,125.26571734436756,251.850007193454,5820.619045939687,21696.655,253.06293758057024,492.2177844577873,12387.107117944211,46092.637,541.9036107532086,1057.7740667058038,2.088414755492094,3.961275005202397,5.568689510100904,1.3264305322116323,16,1.8962419345350967,16,4.436903047751539,16,7.540651016112426,0.7009960311300881,-1.1237886626720406,0,-1.1527611475134256,-0.47752436333258513,0.40126965614936233,0.24275726390514016,-2.274312430900513,T4_VOID_ACOPLADO
865,12698,143.945,60.364,0.279,48.253,2.3152557940950333,7,22,29,8.742857142857144,12.386363636363638,3.1,10.1,6.968219999999999,11.78667,0.1724392267740169,0.2569169960474172,0.202006446019707,251,1.533,1239,1.6165,2953,1.579,5646,1.5955,12647,1.575,251,988,59.61916382731443,78.22541017448427,0.134979896611142,1239,1714,73.57384858769181,81.4241010358701,0.0506474599647535,1239,4407,73.57384858769181,87.23162516167818,0.0849335302806493,2953,9694,77.93509994779086,85.28082841109432,0.04500619845847,5646,83.81718101818159,12647,83.44439629526845,33843,80.3861100162471,79933,74.1648814462264,112.88135285754156,387.467,5.12533384278168,13.027982055164255,529.7917696652594,1992.812,23.36520259748685,48.44135697968403,1262.283278667814,4716.219,47.480110374834425,102.86437528798552,2404.4418031585237,9075.042,91.72866706392546,193.43479621154148,5392.198776100328,20139.181,195.3460294303707,418.13423350976086,1.0645067744037224,2.812083197028388,4.325721418341712,1.2145885582920375,9,1.2815545024941035,9,3.0327664795286964,9,4.56875538963024,-0.07238601620382283,0.5831241454979731,0,0.6767772345479711,-0.5756278627706805,-0.28121549236446713,-0.20827211987375585,0.5906369840155137,T2_MODERADO
866,14805,177.178,18.264,0.268,87.84,4.38769465095302,24,95,119,21.65833333333333,15.64368421052632,20.15,14.45,18.16185,21.27531,-0.1612419252051135,0.0789473684210506,-0.0771756724359561,668,1.7015,2784,1.768,6407,1.7745,11733,1.775,28183,1.775,668,2116,44.17878707331592,46.64786100156511,0.0271844660194171,2784,3623,46.03059251950281,47.92207951096513,0.0201323384485426,2784,8949,46.03059251950281,49.320853981924174,0.0345066759146867,6407,21776,47.08141862587077,53.33983518011351,0.0623216332902401,11733,48.49828861631883,28183,51.77523104155282,105196,69.57233061324163,266237,68.78057011390351,300.11897982163447,1087.217,15.26702158412527,36.448382518634176,1228.243057923099,4633.636,60.77797472241179,143.37813506721778,2814.9979099254533,10691.038,148.8033267336059,333.88804228905485,5144.236137359874,19491.895,277.07443867668405,616.5675597334284,12222.697964322191,46951.063,636.3082478466138,1411.215443093893,0.6165743058969113,2.7420699378782443,4.540923894582111,0.6249454795770789,41,2.7925418451402253,41,7.523373322806797,41,13.28072631623063,1.8582273584831202,-0.5946495268545141,0,-0.671549307212068,-1.0928402063490967,0.20292985636561442,1.8535764916869117,-3.8208958616136908,T4_VOID_ACOPLADO
869,11396,222.719,8.049,0.256,31.398,1.641877998276649,3,9,12,7.333333333333333,20.73333333333333,5.3,17.900000000000002,1.186080000000001,26.686800000000005,0.4774346793348999,0.9148936170212438,0.6305453075251203,107,1.863,461,1.935,991,1.932,1689,2.0,3796,1.9045,107,354,50.53731096959395,55.7327354617952,0.0488888888888884,461,530,54.433879338744894,50.06499965212112,-0.0418079096045193,461,1228,54.433879338744894,48.333191488054034,-0.0593642282650319,991,2805,52.00672395728724,49.06789798190068,-0.029075804776739,1689,49.85836345072675,3796,49.80260447574732,13037,61.57522645893426,34417,63.4981977088389,44.507211347242304,189.578,1.873028610425659,4.443543169081631,193.51832645007315,799.606,11.668942497892596,23.59652592396013,420.9491425847148,1724.015,26.184476108359675,50.948840047472885,716.141304594856,2974.388,44.18957159823712,87.20718858409685,1644.8077797326353,6512.127,91.23746215052007,194.7792213451251,3.071024767687413,4.08057603646179,5.384212675424247,2.4853101392078862,3,0.10540151915173,3,0.4138132936440691,3,0.7540148222518708,-1.1516304417899443,2.6657126893762393,0,2.7464309943934113,0.5390004787227866,-0.5562279921352894,-0.594868734541381,4.436528199792868,T5_ANOMALO
870,10263,243.328,32.844,0.316,88.998,3.770266314552009,15,52,67,15.306666666666665,16.01923076923077,14.2,15.8,9.933419999999998,13.121009999999998,0.0227468057067547,0.1382636655948493,0.0631777066675878,1361,1.538,5308,1.6015,10595,1.6215000000000002,18162,1.624,40395,1.624,1361,3947,121.9057492535009,117.84520996903454,-0.0169364881693648,5308,5287,118.86034479015116,94.71207881017766,-0.1130682771347086,5308,12854,118.86034479015116,95.94516904876932,-0.1066787129056914,10595,29800,105.44464146794364,98.85953486690958,-0.0322318746447996,18162,101.67396298411478,40395,100.5058115171681,93269,83.54171438004978,178184,62.3440198641446,579.8315368390171,2132.664,10.691527903161658,30.4741873117568,2226.2455058590967,8550.831999999999,52.06611497074101,126.69582451162526,4442.60827158014,17283.524,109.43827538534316,271.47903421220366,7629.431898838537,29643.868,205.406562182721,491.6068128933794,17083.392341027808,65597.875,522.9145379256878,1209.781314891519,2.7186358234251347,3.7442462173739215,5.299117824091862,0.9930986049768814,17,1.779284723131051,17,3.748525171833252,17,6.187072816155137,1.0413153040807692,0.04096855067522863,0,0.006295632563581207,-0.7699103736124373,0.7899595959375836,0.307190033016411,-1.8607643700028507,T4_VOID_ACOPLADO
872,14303,251.939,44.934,0.327,58.456,2.393096464043514,6,34,40,6.133333333333333,13.773529411764706,7.699999999999999,11.4,5.337359999999999,18.97728,0.3837970943117266,0.5609756097560744,0.4458095747172483,541,1.544,2222,1.56,4998,1.58,8980,1.584,17774,1.583,541,1681,120.27821480775822,124.57651207137496,0.0175544794188861,2222,2776,123.50193775547078,123.43524003931124,-0.0002700999369764,2222,6758,123.50193775547078,125.20643494621535,0.0068533969010726,4998,12776,123.46488346871548,105.20123724131714,-0.079870363701836,8980,124.7803106485292,17774,109.76714879816672,44080,98.0011776104618,87657,76.12658470572191,228.6162872162402,840.267,5.656967376767683,13.292935243509174,926.2851659208732,3545.518,21.11505919093832,49.8841805418657,2073.245592910673,8009.195000000001,49.84093124122809,118.00669337562783,3733.338734127215,14424.134,99.1139097591186,225.66108437817263,7418.697832615699,28571.159,202.77922243555724,455.9942077894044,1.6033252262463762,2.608399147426715,4.83469715962391,1.0899682426584356,7,0.1418406336849383,7,0.8506704145441558,7,1.9367564284552552,-0.004633906304693226,1.7568033136139423,0,1.8542388542442148,-0.684940034545524,0.005431073400737491,-0.3371376580962976,1.5010054043942507,T1_FORTE
873,15235,167.729,30.186,0.286,86.672,4.056875205834481,14,68,82,17.914285714285718,18.730882352941176,19.8,18.7,18.60663,21.34944,0.0222838830253789,0.0686456400742097,0.0385104979924697,1506,1.597,5332,1.589,11196,1.6,19692,1.592,43836,1.607,1506,3826,116.50693935895592,98.66214032478206,-0.0829338446788107,5332,5864,103.12334008332552,90.72997243040072,-0.0639316785058661,5332,14360,103.12334008332552,92.57634181023722,-0.0538937936487017,11196,32640,96.23813583170065,93.52187547775124,-0.0143141873527812,19692,95.21309137850928,43836,94.2009405662386,115514,89.36376223844911,298672,90.25709814963604,634.7283302549279,2430.166,15.340503903773818,35.65774376573105,2253.5061696128623,8607.858,63.69424244171381,143.07215712324825,4735.558314868096,18138.918,137.62146493722705,312.8427834320636,8348.613243777305,31725.535,239.7458710878145,557.2949516978516,18536.280111458796,71064.214,568.0674430790491,1299.467394652815,2.9538202377522413,3.482994886777523,4.913969571660799,0.8585412934978927,30,3.680287803345827,30,7.737180985354513,30,12.288930972766511,1.6850552952060913,-0.01630830569574802,0,-0.11283610965463381,-0.8879388978636339,0.874201447294497,1.144816031462932,-3.019792486275697,T4_VOID_ACOPLADO
874,1643,246.005,16.577,0.37,61.867,2.238392265177989,4,13,17,21.450000000000003,11.634615384615389,20.950000000000003,9.900000000000002,15.19665,13.936439999999996,-0.2966751918158478,-0.0432569974554693,-0.2079788237897153,148,1.701,623,1.583,1430,1.644,2759,1.707,6625,1.781,148,475,37.60966293067381,40.23556281997761,0.0337323177366697,623,807,39.579087847651664,41.01486214196455,0.0178149140785115,623,2136,39.579087847651664,45.23324325445904,0.0666666666666658,1430,5195,40.37674023338104,48.894444175388,0.0954138112809689,2759,43.8197044027572,6625,46.76501818988626,14665,37.26660181610348,37157,36.884033084751024,62.07491194558615,245.471,1.4636177315453536,4.512802080985193,279.63910671935446,965.782,16.297264566872038,33.97539183303984,637.1935013451514,2292.034,35.241526703004965,76.77809164299697,1204.403199515382,4556.137,64.40268677029711,138.5056607355779,2837.449918373718,11189.296,124.5521686357342,279.37605011826906,0.5497908212450032,2.8770288947578964,5.343926659286369,1.2853104165492812,6,0.1956640930541243,6,0.7110221601493268,6,1.5984351552486196,-0.22342277604988495,-1.4059140510276367,0,-1.3032708576169434,-0.5135933551645426,-0.49469359488789333,-0.4015704272075684,-0.9206001906860242,T3_ESTRUTURAL
875,14329,250.228,37.311,0.289,78.816,3.65086194588421,18,47,65,10.31111111111111,18.45957446808511,9.800000000000002,15.6,13.63992,20.608139999999995,0.2832210353327758,0.2034632034631974,0.2553057941784233,1263,1.61,5988,1.5775,13248,1.591,22887,1.594,42592,1.598,1263,4725,120.64870024507482,150.45265469991514,0.1099365750528536,5988,7260,143.00166608620506,138.70301880906456,-0.0152594099694813,5988,16899,143.00166608620506,134.52377840073365,-0.0305481455984854,13248,29344,140.6135287100159,103.81852321021304,-0.1505326540064838,22887,136.64325032210152,42592,113.01727458516376,80292,76.69933048359104,153907,57.42985299330318,522.25369438903,2052.687,12.524724963668842,27.74501725977848,2535.080577614506,9498.634,67.70009757372742,154.07406617180033,5572.576028755415,21225.852,145.61919516251746,328.00281666998586,9594.817690761938,36825.202000000005,256.5538727988007,567.2604788415207,17887.918022951057,68534.512,524.0303057451204,1134.6237869944243,1.598725002573374,2.948980818677528,4.465371565576688,0.8077492007062185,26,1.5516479340509413,26,5.3602605382241615,26,9.61741720549035,1.6498136811908106,1.0238909708411925,0,0.9341895866657847,-0.9324917778962232,1.1618291993483845,0.8870849550178488,-2.047216345596672,T4_VOID_ACOPLADO
876,11538,148.655,10.001,0.339,62.426,2.4651575082593644,3,41,44,45.06666666666666,16.15609756097561,23.1,12.0,38.84412,19.57032,-0.4722192712206445,-0.3299492385786745,-0.422424759795955,245,2.0,932,1.978,2121,2.0,3806,1.965,9105,1.899,245,687,51.331842912950194,47.97955929414528,-0.033755274261603,932,1189,48.81763019884652,49.823315284488,0.0101954120645709,932,2874,48.81763019884652,50.17949541898601,0.0137566137566135,2121,6984,49.376344135314,54.195251837346056,0.046527309507754,3806,49.839029113951135,9105,52.99052491183805,28195,59.07352289512778,68445,56.01734675026907,101.02636777197124,449.4690000000001,5.720472533673499,11.453545746177236,388.6548087961371,1657.562,17.855630105909697,40.32042062489231,883.791424341208,3771.124,39.45196898566057,90.59815611919883,1595.4205579011125,6698.799,69.35241087895879,163.4083430937928,3830.6133627239383,15841.66,184.94657073525963,409.3536263889272,1.9046559489411872,3.1721150744726203,4.14735153632861,1.2867798766786096,18,2.3613385389926367,18,5.296416045827499,18,8.476193476811655,0.3907708307562399,-2.364635101408897,0,-2.3389501800937036,-0.5123044009739137,-0.39783649124791465,0.3716228021276819,-2.8250408919473844,T4_VOID_ACOPLADO
877,17014,157.621,60.424,0.306,91.845,4.018027968189974,19,66,85,15.771052631578948,13.400757575757575,7.75,11.825,10.89711,14.15883,-0.0812529301052827,0.1301775147928942,-0.0072522743909207,1139,1.561,5079,1.552,10760,1.5645,18340,1.565,41090,1.581,1139,3940,89.8272143512081,103.57600952407373,0.0710887590050288,5079,5681,100.13881073085732,89.60639240196899,-0.05550821920655,5079,13261,100.13881073085732,87.15237704941254,-0.0693381991718714,10760,30330,94.28746721480825,88.59166296856054,-0.0311451844753232,18340,90.39898546977372,41090,90.01561403012246,109017,85.9762372864412,249173,76.76181299911373,487.81626361419205,1795.306,19.5667626853098,42.05963868151864,2178.698019148029,7991.106,84.13394954732345,183.715352553419,4592.271734006619,17035.985,174.2100091315226,376.5384400807335,7817.6509253423965,29022.32,295.3758307048794,634.1678244936633,17470.322654059317,65301.297,646.1266126359294,1377.8690711814802,3.719881873171206,4.934967313434671,5.620769578654285,1.2282063122762503,27,2.945790361021134,27,7.518980170199422,27,12.198005181738424,1.3857944748084308,-0.22946361822512693,0,-0.33385012362647665,-0.5636828901140034,0.8130875584565365,0.9515177241291196,-2.662138296326136,T4_VOID_ACOPLADO
880,16444,178.224,56.45,0.381,104.125,3.658549219834484,22,53,75,16.477272727272727,21.57547169811321,14.85,18.3,11.19363,15.19665,0.1339771690012248,0.1516853932584212,0.1401750474912435,1908,1.6185,7141,1.613,14907,1.621,24717,1.611,49480,1.603,1908,5233,181.49751563756075,165.92880840869242,-0.0448115360043806,7141,7766,169.8209852159095,147.7473486835741,-0.069508304752205,7141,17576,169.8209852159095,139.32566102575856,-0.0986435549629474,14907,34573,157.5578538090565,121.80514030859128,-0.1279794183670891,24717,146.9494920732963,49480,130.7433186837076,111797,106.34631947448834,248494,92.33540448694646,801.8887463107776,3085.62,35.860825452154,73.63797212222052,3002.2941445313545,11534.138,134.55839940888063,257.5812932122321,6263.743413064013,24097.082,278.26929722677755,541.120253208188,10395.563729321546,39846.548,459.6046843114126,896.9863490840975,20857.42346344595,79479.90800000001,895.6649287313096,1804.4093690388368,2.4992057642318284,4.388033796839377,5.408336224222119,1.1993917624638917,23,2.7586335842002287,23,5.824584989937918,23,9.98128367878274,1.542081903591507,0.5076651446179623,0,0.3781588408942609,-0.5889579105044512,1.3943703497662203,0.6937866476840362,-2.2989560670604465,T4_VOID_ACOPLADO
881,13568,211.248,17.481,0.268,128.977,6.442528381101635,44,160,204,13.738636363636369,12.783125,12.525,11.2,17.828265,16.864575,-0.0360274474434575,-0.0277777777777769,-0.0331400630604693,1565,1.74,6575,1.825,15565,1.864,28806,1.824,80044,1.726,1565,5010,48.00779725792552,51.22876768098122,0.032457496136012,6575,8990,50.4235250752173,55.15528400623008,0.0448173167719904,6575,22231,50.4235250752173,56.82967736107253,0.0597292401563537,15565,64479,53.05228003689106,73.25747862723415,0.1599654595498934,28806,55.22813928960873,80044,68.20617897964839,212529,65.19520219443865,456152,54.65967635482538,691.1039136717874,2581.071,35.83908488026969,80.17141990103795,2864.2066868017305,11113.872,145.4410069940061,326.8819798110292,6683.238248600956,26632.902,329.601660860835,734.4722661724375,12390.506039506932,48921.172,615.1171067662701,1358.4044012252643,34383.181033417495,133460.358,1823.3298903058544,3770.7891500918954,2.973061352297307,4.591904950845757,6.052574841326707,0.7127488897549653,73,8.792731559134788,73,17.743688529200316,73,28.030948410145317,3.889002967368434,-0.1068080422623037,1,-0.45887672906850985,-1.0158224150926427,1.4866018609024085,3.9154251032475793,-6.87672610831114,T4_VOID_ACOPLADO
882,16302,215.884,58.535,0.393,82.097,2.796492123068131,14,31,45,10.485714285714286,13.906451612903227,10.15,11.3,13.93644,18.23598,0.1402391793089059,0.1336405529953875,0.1379296600991744,809,1.574,2842,1.576,6128,1.59,11273,1.591,24452,1.582,809,2033,131.71384851555987,110.33137784595516,-0.0883408071748875,2842,3286,115.67699551335636,106.99918571622489,-0.0389705344739342,2842,8431,115.67699551335636,114.38807754786622,-0.0056024060859821,6128,18324,110.85599007050553,110.49418853633286,-0.001634521085322,11273,114.71030703923876,24452,110.58463891987604,60166,97.9566799726474,141540,90.01650435960843,333.8022766548782,1298.98,11.9917113631935,23.43645643857284,1197.5519222720145,4532.894,40.206107656497394,89.4119703460724,2585.315807012799,9839.869,94.61113688964647,204.5610439323464,4786.04885499466,18050.944,203.74268003122612,431.907425162893,10446.511329059244,38828.746,511.8161359918155,1044.5152496712362,2.0824545626295885,3.692775532566677,4.810789189129063,1.3205027477473747,13,1.4908215696982638,13,3.2659321259255547,13,5.6649333614405295,0.3370009161291869,0.34423050251701465,0,0.3673146097737033,-0.4827239890140535,0.16382257428811217,0.04945895657132758,-0.32869091009979,T3_ESTRUTURAL
883,17559,228.771,55.693,0.37,93.797,3.3936424797856675,4,47,51,7.875000000000001,19.46808510638298,7.9,14.4,5.114969999999999,18.087719999999997,0.4239859935803755,0.55910543130988,0.4712777967857021,1152,1.613,4544,1.5845,10055,1.582,17128,1.584,38046,1.584,1152,3392,127.359229435616,125.00072518680828,-0.0093457943925233,4544,5511,125.5903512490102,121.8535960798055,-0.0151014207845589,4544,12584,125.5903512490102,115.93522448045368,-0.0399755874275249,10055,27991,123.5143761550076,114.6126604659313,-0.037382213357177,17128,118.3490061725928,38046,116.83808938820036,87341,96.55974356020953,192885,83.29835669517955,477.9522825922598,1813.591,18.766686194081448,39.312990256689616,1902.274574940928,7217.027,66.26188305668595,140.71289906444042,4209.956383500162,15986.972,144.47357857097822,308.3648918922568,7149.501516802178,27435.706,252.15306433602407,533.8592429804029,16066.298433519794,60709.379,688.115679750181,1414.7782252868064,2.4114864948008643,3.205473827237525,4.451786583658764,0.944552599848122,20,2.0085308034936658,20,6.007044821067478,20,10.140231876227128,1.0077310432706221,1.9959211435789033,0,1.977239137988349,-0.8124930715027203,0.7142680822391921,0.5004883403502236,-0.050010356103787124,T2_MODERADO
884,13750,182.593,21.721,0.346,87.016,3.366680318533826,15,63,78,10.123333333333331,14.507142857142856,9.65,10.5,15.93795,16.901639999999997,0.1779831412883695,0.0293453724604956,0.1259599221986137,419,1.8965,1637,1.9,3787,1.7845,7107,1.764,17353,1.745,419,1218,47.06741872457193,45.60709308395276,-0.0157575757575755,1637,2150,45.97217449410755,48.30307888201892,0.0247244563598448,1637,5470,45.97217449410755,51.2050080396596,0.0538483768423074,3787,13566,47.267121376280535,56.44096193914459,0.0884582982308331,7107,49.89679965327159,17353,54.14750179842858,61850,69.477800670997,173680,76.2107443698133,181.77932485089045,720.5500000000001,9.89299919247114,21.262798026218487,712.4171287181932,2817.7160000000003,35.706478563982,81.01236590657084,1659.6406619591523,6320.973,88.14832185385532,200.78081168354527,3093.996963384729,11846.388,163.8496630541383,365.824627206405,7504.862194518164,28765.732,377.012149073453,856.6489719526655,1.7890713931409528,3.686240154815717,4.916775121494853,1.0949183783567435,23,1.873151662157312,23,5.070640959004052,23,8.965998957448763,0.64197310400777,0.2890496850434673,0,0.30950605312790896,-0.680597964947874,-0.1643141545413959,0.6937866476840362,-0.9005644049626053,T3_ESTRUTURAL
885,977,223.621,0.277,0.358,44.373,1.6592607061126206,7,10,17,18.05,15.53,16.45,16.95,20.31162,16.3086,-0.0750446694460966,-0.1093117408906852,-0.0870381444517026,219,1.4495,790,1.4265,1560,1.4460000000000002,2815,1.547,6065,1.551,219,571,101.2802993723366,88.0229085869166,-0.0700325732899019,790,770,91.3372562832716,71.21993654493077,-0.1237553342816492,790,2025,91.3372562832716,78.04132657114978,-0.0784982935153579,1560,4505,80.16096753974892,77.16349546294207,-0.0190528034839411,2815,81.36530899918024,6065,77.91286348214378,14068,65.05987450091467,25889,46.76879406482632,102.54276057644238,319.149,4.56500065452801,11.248600964503789,365.5672756831196,1147.972,15.391828054398168,37.07640307852808,714.3525853848781,2311.973,36.29805137390209,79.61939484552798,1262.582708754348,4293.363,74.96805858866284,150.94080927453825,2730.248469872755,9254.857,176.24720735603884,344.7427593382384,0.2713990051665502,3.12958550230374,5.060300848492806,1.886132475006876,4,0.1981652287635967,4,0.7016531502723886,4,1.3653444716449508,-0.5835226343440891,-0.7940540536096229,0,-0.7191806987200755,0.013424761635370984,-0.47647156381235467,-0.5304359654301102,0.30115159215776033,T2_MODERADO
886,13784,214.5,22.751,0.223,61.506,3.692253273890073,17,55,72,12.461764705882352,14.485454545454544,11.85,12.05,15.715560000000002,12.08319,0.0750982808540335,-0.130666666666662,0.00308054922179,483,2.075,2165,1.846,5056,1.83,8718,1.835,21571,1.786,483,1682,45.1101510046311,52.36388819171119,0.0744171191312672,2165,2891,50.55045389494117,54.00142714467432,0.033007280360891,2165,6553,50.55045389494117,51.00186672418005,0.0044451256897607,5056,16515,52.467661255904034,57.12707183816291,0.0425149133604768,8718,50.889013516870335,21571,55.9622191925982,74941,69.99171483308612,211324,77.09673873336133,205.6748645608126,847.2339999999999,13.22651036421834,28.29748148387837,936.572748533335,3641.951,60.00534335420454,121.71783042172822,2195.636919929274,8490.607,128.39953761245235,268.2652242558529,3788.7302417499263,14677.726,227.7821368746584,469.6945689988596,9358.702924611744,36139.639,562.9225663236018,1135.2221590779268,3.04916607814506,3.819144656564792,4.618373500076157,1.0343669226515426,23,0.4388504199444732,23,2.614634170115075,23,6.098433133039089,0.8146128175600565,-0.2861996876813775,0,-0.28394714128144066,-0.7337113846468291,0.013560902649823979,0.6937866476840362,-1.72500607626213,T4_VOID_ACOPLADO
887,8606,176.481,6.246,0.259,59.168,3.058200738128365,11,35,46,28.90909090909091,18.22285714285714,19.8,13.75,13.78818,15.122519999999998,-0.2267301524319629,0.0461538461538444,-0.1312207529269303,306,1.874,1355,2.0105,3109,1.9875,5820,1.82,15907,1.743,306,1049,41.65811049045631,47.60278638833188,0.0665988815454999,1355,1754,46.11661741386299,47.75707568644468,0.0174751649626565,1355,4465,46.11661741386299,50.654537946592434,0.0468933177022269,3109,12798,47.02798312085282,64.52922997541272,0.156881355932202,5820,49.52005781341007,15907,60.15391826177274,37794,51.45185058419299,80835,42.98704760896696,134.9357290368278,506.029,8.136780678259155,17.033956456337243,595.395293597795,2316.068,32.12784073245078,74.36489820852773,1353.810370509516,5326.801,75.23079404410373,170.1424670651067,2542.7647300583094,9795.3,157.01172824556406,330.76631776477694,6940.063305201011,26374.651,452.8393840918533,905.435450259334,1.1515417235555816,2.757199383630045,4.480658539805512,0.901575671359155,13,0.6770277361562002,13,1.956606687391927,13,3.6061174350433336,0.34043994853076603,-1.0103862615209078,0,-0.9325632177040135,-0.8501907884877544,-0.2593490550738207,0.04945895657132758,-1.5728639076892748,T3_ESTRUTURAL
888,10149,259.79,33.233,0.401,36.797,1.2284200705845725,3,6,9,4.566666666666666,16.783333333333335,4.399999999999999,15.3,7.264739999999997,7.264739999999997,0.5722092115534472,0.0,0.3719359875097406,60,1.4785,341,1.6495,857,1.675,1607,1.6055,3629,1.6,60,281,50.62529441355387,79.03170961227022,0.2190889370932739,341,516,71.93010581259112,87.07550639131269,0.0952507296365079,341,1266,71.93010581259112,89.01614267716556,0.1061598951507202,857,2772,80.34421724521421,86.62550377430331,0.0376193149915775,1607,84.74463346102195,3629,85.05518214203103,8616,72.69792277786337,18252,60.15708812735581,28.126799129638904,91.407,0.6177093053155027,2.095916436352643,148.2307654589677,536.22,5.6061064480859,11.741275514269056,362.5615695953351,1386.9880000000005,12.373191795757196,26.961683460619525,679.9546603053673,2578.821,20.447013388955416,46.724690498054784,1539.961246257393,5776.303999999999,54.469968412444544,116.29543676136748,1.0048741773038148,3.0317374556068613,4.547921027326948,2.46799733104464,4,0.1663240306242414,4,0.690176275347222,4,1.428598650780363,-1.0329383510493952,1.4312890278670136,0,1.4974619986279196,0.5238143459464113,-0.5750107010900753,-0.5304359654301102,3.126723011094517,T5_ANOMALO
889,4608,134.362,44.955,0.341,77.459,3.040859611165514,6,48,54,8.783333333333333,13.127083333333331,6.15,12.25,9.11799,16.60512,0.1982504516497009,0.2910662824207379,0.2307359924195638,892,1.5,3573,1.5245,8195,1.532,14555,1.548,32317,1.54,892,2681,122.82371590081743,123.05320714876368,0.000933358222886,3573,4622,122.99583433677712,127.28502576089195,0.0171375127224711,3573,10982,122.99583433677712,126.01364424726994,0.0121192571770886,8195,24122,125.37871846128536,123.01750851019423,-0.0095058205186112,14555,125.25919176964672,32317,123.60781099796702,86711,119.39649360398856,171388,92.18448281954744,390.66493524007046,1326.5970000000002,19.40379346924636,40.858756118219965,1544.8376905955276,5471.839,64.59828670368614,137.74258358718305,3526.9510911859634,12660.723,132.50527758257903,287.91631969344,6207.066177976674,22742.776,202.9421452863501,456.4771933431743,13809.408389386925,50391.617,444.6775503707824,1000.3670170177056,0.802610580047109,3.554184338163296,5.256698823568557,1.1688090844811687,10,2.0531157724308766,10,3.999096814953464,10,5.765053251621115,0.4253338092871184,0.7896934978769319,0,0.8155282769067435,-0.6157838652613877,0.4535528683891772,-0.143839350762485,-0.10996910598133647,T2_MODERADO
